Purchase-date,Customer ID,Title,Quantity,Item Price,Total_Amount,Profit (INR),Category_OLTP,Ship-City,Ship-State
2018-02-11T10:09:50+00:00,B07FWXTQV,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,AURANGABAD,MAHARASHTRA
2018-02-11T10:33:43+00:00,B07FWVZSX,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,Haldwani,UTTARAKHAND
2018-02-11T11:36:04+00:00,B07FWWZVR,ESE 2020 Mains Examination: Electronics & Telecommunication Engineering - Conventional Solved Papers - Paper - 1,1,410.0,495.0,69.7,competition ,BHUBANESWAR,ODISHA
2018-02-11T12:02:06+00:00,B07FWYWZW,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,MUMBAI,MAHARASHTRA
2018-02-11T12:04:46+00:00,B07FWWTWW,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,MUMBAI,MAHARASHTRA
2018-02-11T12:11:15+00:00,B07FWVXVV,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,MUMBAI,MAHARASHTRA
2018-02-11T12:55:14+00:00,B07FWXAVX,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,BHOPAL,MADHYA PRADESH
2018-02-11T14:58:32+00:00,B07FWWVTY,Clinical Pathology Haematology and Blood Banking (for DMLT Students),1,385.0,470.0,50.05,college,HYDERABAD,TELANGANA
2018-02-11T17:09:09+00:00,B07FWXWYR,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,VISNAGAR,GUJARAT
2018-02-11T20:55:54+00:00,B07FWVBTT,ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 1,1,610.0,695.0,103.7,competition ,BENGALURU,KARNATAKA
2018-02-12T12:25:42+00:00,B07FWWBQQ,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,MUMBAI,MAHARASHTRA
2018-02-12T12:32:30+00:00,B07FWYUSQ,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,MUMBAI,MAHARASHTRA
2018-02-12T14:05:09+00:00,B07FWXUXY,Cracking the CSAT Paper-2,1,595.0,680.0,101.15,competition ,BOISAR,MAHARASHTRA
2018-02-12T15:00:28+00:00,B07FWXSUS,Cracking the CSAT Paper-2,2,1190.0,1360.0,202.3,competition ,KHLIEHRIAT,MEGHALAYA
2018-02-12T15:22:55+00:00,B07FWYBYV,Advanced Economic Theory,1,723.0,808.0,93.99,college,GUNTUR,ANDHRA PRADESH
2018-02-12T17:35:08+00:00,B07FWYXTZ,Database System Concepts (Int'l Ed),1,999.0,1084.0,129.87,college,BANGALORE,KARNATAKA
2018-02-12T19:17:25+00:00,B07FWYWTZ,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,HYDERABAD,TELANGANA
2018-02-13T03:16:12+00:00,B07FWWAWY,Database System Concepts (Int'l Ed),1,999.0,1084.0,129.87,college,Navsari,GUJARAT
2018-02-13T09:11:07+00:00,B07FWXSZU,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,BHATPARA,WEST BENGAL
2018-02-13T11:47:35+00:00,B07FWYSVW,Lakshya - Rajasthan Police Sub - Inspector Exam COMBO Part 1 and Part 2 (First Edition ; 2016),1,430.0,515.0,73.1,competition ,MUMBAI,MAHARASHTRA
2018-02-14T11:49:15+00:00,B07FWWUZQ,A Text Book of Optics,1,565.0,650.0,73.45,college,PATNA,BIHAR
2018-02-14T13:25:29+00:00,B07FWYYWT,Database System Concepts (Int'l Ed),1,999.0,1084.0,129.87,college,Hyderabad,TELANGANA
2018-02-14T13:52:34+00:00,B07FWWUQX,Public Finance,1,465.0,550.0,60.45,college,GURUGRAM,HARYANA
2018-02-15T11:29:58+00:00,B07FWYXRT,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,2,1152.0,1322.0,195.84,competition ,PUNE,MAHARASHTRA
2018-02-16T08:48:25+00:00,B07FWXVYY,Classical Mechanics,1,425.0,510.0,55.25,college,NEW DELHI,DELHI
2018-02-16T17:49:11+00:00,B07FWWZRX,Advanced Economic Theory,1,723.0,808.0,93.99,college,madurai,TAMIL NADU
2018-02-17T17:43:41+00:00,B07FWWYYT,Shigley's Mechanical Engineering Design - SIE,1,757.0,842.0,98.41,college,New delhi,DELHI
2018-02-18T06:17:10+00:00,B07FWXUQX,Political Theory,1,425.0,510.0,55.25,college,NOIDA,UTTAR PRADESH
2018-02-18T09:07:02+00:00,B07FWYWZR,Objective Physics for NEET - Vol. 1,1,600.0,685.0,102.0,competition ,AHMEDABAD,GUJARAT
2018-02-18T10:59:04+00:00,B07FWYYZT,Objective Physics for NEET - Vol. 1,1,600.0,685.0,102.0,competition ,MUMBAI,MAHARASHTRA
2018-02-18T11:59:33+00:00,B07FWYZVZ,Objective Physics for NEET - Vol. 1,1,600.0,685.0,102.0,competition ,Ulhasnagar-Dist--THANE,MAHARASHTRA
2018-02-18T12:18:05+00:00,B07FWYURS,Objective Physics for NEET - Vol. 1,1,600.0,685.0,102.0,competition ,RAMPURA PHUL,PUNJAB
2018-02-19T05:42:14+00:00,B07FWXSRS,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),1,645.0,730.0,83.85,college,KARNAL,HARYANA
2018-02-19T06:26:06+00:00,B07FWYVST,AFCAT (Flying Technical & Ground Duty Branch) 2019,1,230.0,315.0,39.1,competition ,MYSURU,KARNATAKA
2018-02-19T13:36:25+00:00,B07FWVVZT,Advanced Economic Theory,1,723.0,808.0,93.99,college,JAIPUR,RAJASTHAN
2018-02-19T17:40:08+00:00,B07FWXXXR,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,RAJSAMAND,RAJASTHAN
2018-02-20T02:55:27+00:00,B07FWYXZQ,A Textbook of Organic Chemistry for Competitions for JEE (Main & Advanced) & All Other Engineering Entrance Examinations (2nd Year Programme) (2019-2020),1,725.0,810.0,123.25,competition ,PUNE,MAHARASHTRA
2018-02-20T09:41:19+00:00,B07FWXYXX,Advanced Economic Theory,1,723.0,893.0,93.99,college,KOLKATA,WEST BENGAL
2018-02-20T16:02:05+00:00,B07FWYAWV,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,SURAJGARH,RAJASTHAN
2018-02-20T16:32:55+00:00,B07FWYSRW,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,JODHPUR,RAJASTHAN
2018-02-20T16:53:42+00:00,B07FWXSYV,AFCAT (Flying Technical & Ground Duty Branch) 2019,1,230.0,315.0,39.1,competition ,NEW DELHI,DELHI
2018-02-20T17:44:43+00:00,B07FWXWRW,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,AKLUJ,MAHARASHTRA
2018-02-20T17:46:36+00:00,B07FWWSRY,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,HAMIRPUR,HIMACHAL PRADESH
2018-02-20T18:32:20+00:00,B07FWXXXU,Exploring C,1,315.0,400.0,40.95,college,GHAZIABAD,UTTAR PRADESH
2018-02-20T21:55:29+00:00,B07FWXBRW,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,ETAWAH,UTTAR PRADESH
2018-02-21T02:23:53+00:00,B07FWYZXU,Advanced Economic Theory,1,723.0,808.0,93.99,college,KOLKATA,WEST BENGAL
2018-02-21T03:03:11+00:00,B07FWXAXV,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,Tal_GADHINGLAJ dist. Kolhapur,MAHARASHTRA
2018-02-21T03:19:28+00:00,B07FWVBVV,ESE 2020 Mains Examination: Electronics & Telecommunication Engineering - Conventional Solved Papers - Paper - 2,1,450.0,535.0,76.5,competition ,GURUGRAM,HARYANA
2018-02-21T03:41:16+00:00,B07FWYVUV,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,PUNE,MAHARASHTRA
2018-02-21T03:46:26+00:00,B07FWXBQY,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,BANKURA I,WEST BENGAL
2018-02-21T04:56:13+00:00,B07FWVUTZ,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,2,1152.0,1322.0,195.84,competition ,MUMBAI,MAHARASHTRA
2018-02-21T05:05:49+00:00,B07FWVAXW,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,BARSHI,MAHARASHTRA
2018-02-21T13:51:08+00:00,B07FWWBYS,Objective Physics for NEET - Vol. 1,1,600.0,685.0,102.0,competition ,UDUPI,KARNATAKA
2018-02-21T17:35:27+00:00,B07FWXTZZ,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,MUMBAI,MAHARASHTRA
2018-02-21T17:47:20+00:00,B07FWYSQV,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,KURNOOL,ANDHRA PRADESH
2018-02-21T22:08:13+00:00,B07FWVYXY,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,NAVI MUMBAI,MAHARASHTRA
2018-02-22T04:15:48+00:00,B07FWYUUT,ESE 2020 Mains Examination: Electronics & Telecommunication Engineering - Conventional Solved Papers - Paper - 2,1,450.0,535.0,76.5,competition ,COIMBATORE,TAMIL NADU
2018-02-22T06:53:59+00:00,B07FWYUWW,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,2,1152.0,1322.0,195.84,competition ,AIZAWL,MIZORAM
2018-02-22T08:17:22+00:00,B07FWVXYZ,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,MUMBAI,MAHARASHTRA
2018-02-22T08:27:53+00:00,B07FWVXYX,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,2,1152.0,1322.0,195.84,competition ,MUMBAI,MAHARASHTRA
2018-02-22T09:39:44+00:00,B07FWWSZR,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,BARAMATI,MAHARASHTRA
2018-02-22T09:59:54+00:00,B07FWXZRV,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,JALGAON,MAHARASHTRA
2018-02-22T11:30:17+00:00,B07FWYSQZ,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,HIMMATNAGAR,GUJARAT
2018-02-22T14:51:54+00:00,B07FWXWRX,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),1,645.0,730.0,83.85,college,GURUGRAM,HARYANA
2018-02-22T17:34:24+00:00,B07FWYAUS,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,JAMSHEDPUR,JHARKHAND
2018-02-23T02:42:54+00:00,B07FWYVQZ,Advanced Economic Theory,1,723.0,808.0,93.99,college,CHALAKUDY,KERALA
2018-02-23T13:05:16+00:00,B07FWXTTQ,Advanced Economic Theory,1,723.0,808.0,93.99,college,BINA,MADHYA PRADESH
2018-02-23T15:14:26+00:00,B07FWYYWX,ESE 2020 Mains Examination: Civil Engineering - Conventional Solved Papers - Paper - 1,1,690.0,775.0,117.3,competition ,Bathinda,PUNJAB
2018-02-23T15:31:35+00:00,B07FWVXYV,Advanced Economic Theory,1,723.0,808.0,93.99,college,SHIMLA,HIMACHAL PRADESH
2018-02-24T05:02:52+00:00,B07FWVXYY,"39 Years' Chapterwise Topicwise Solved Papers IIT JEE Mathematics, Chemistry, Physics",1,768.0,853.0,130.56,competition ,COIMBATORE,TAMIL NADU
2018-02-25T05:46:53+00:00,B07FWXXYQ,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,PARBHANI,MAHARASHTRA
2018-02-25T12:34:03+00:00,B07FWVYRQ,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,BULDANA,MAHARASHTRA
2018-02-25T13:12:58+00:00,B07FWWUSX,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,WARDHA,MAHARASHTRA
2018-02-25T13:34:47+00:00,B07FWYVUY,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,nagpur,maharashtra
2018-02-25T13:57:46+00:00,B07FWXVTS,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,Dombivli - West,MAHARASHTRA
2018-02-25T15:23:35+00:00,B07FWXXZZ,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,5,2880.0,3305.0,489.6,competition ,PIMPRI CHINCHWAD,MAHARASHTRA
2018-02-25T15:47:46+00:00,B07FWXSYU,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,PIMPRI CHINCHWAD,MAHARASHTRA
2018-02-25T17:33:34+00:00,B07FWYTQV,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,MUMBAI,MAHARASHTRA
2018-02-25T19:57:14+00:00,B07FWXTXY,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,MUMBAI,MAHARASHTRA
2018-02-26T06:28:04+00:00,B07FWWYUQ,ESE 2019 Prelims Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. II,1,615.0,700.0,104.55,competition ,KANGEYAM,TAMIL NADU
2018-02-26T11:32:41+00:00,B07FWVUTX,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,Ichalkaranji,MAHARASHTRA
2018-02-26T18:21:59+00:00,B07FWVBRV,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,AKOLA,MAHARASHTRA
2018-02-27T07:32:13+00:00,B07FWYTXX,A Textbook of Biotechnology,1,509.0,594.0,66.17,college,THANE,MAHARASHTRA
2018-02-27T15:50:23+00:00,B07FWXYSW,"Human Anatomy By B D Chaurasia's 7th Edition (Set Of 4 Books) Vol-1,2,3&4Â Â (Paperback, BD Chaurasia's)",1,1480.0,1565.0,192.4,college,BENGALURU,KARNATAKA
2018-02-27T20:15:50+00:00,B07FWYXUX,"Human Anatomy By B D Chaurasia's 7th Edition (Set Of 4 Books) Vol-1,2,3&4Â Â (Paperback, BD Chaurasia's)",1,1480.0,1565.0,192.4,college,ELURU,ANDHRA PRADESH
2018-02-28T03:36:27+00:00,B07FWXVXZ,Objective Physics for NEET - Vol. 1,1,600.0,685.0,102.0,competition ,NAUPALA,WEST BENGAL
2018-02-28T09:53:48+00:00,B07FWWZWU,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,NARASARAOPET,ANDHRA PRADESH
2018-02-28T11:06:43+00:00,B07FWWAYW,Objective Physics for NEET - Vol. 1,1,600.0,685.0,102.0,competition ,SECUNDERABAD,TELANGANA
2018-02-28T13:39:48+00:00,B07FWXZQT,Objective Physics for NEET - Vol. 1,1,600.0,685.0,102.0,competition ,LUNAWADA,GUJARAT
2018-02-28T13:58:53+00:00,B07FWWSYY,Objective Physics for NEET - Vol. 1,1,600.0,685.0,102.0,competition ,"Nagercoil,kanyakumari district",Tamil nadu
2018-02-28T14:01:44+00:00,B07FWWWUU,Objective Physics for NEET - Vol. 1,1,600.0,685.0,102.0,competition ,JAMNAGAR,GUJARAT
2018-02-28T16:01:37+00:00,B07FWYWTU,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2020),1,840.0,925.0,109.2,college,solapur,MAHARASHTRA
2018-03-01T04:42:27+00:00,B07FWWTWS,Advanced Economic Theory,1,723.0,808.0,93.99,college,ROURKELA,ODISHA
2018-03-01T09:50:15+00:00,B07FWVVVZ,Objective Physics for NEET - Vol. 1,1,600.0,685.0,102.0,competition ,MUMBAI,MAHARASHTRA
2018-03-01T09:51:52+00:00,B07FWWTWQ,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,BHANDARA,MAHARASHTRA
2018-03-01T10:12:59+00:00,B07FWWXUT,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,NAGPUR,MAHARASHTRA
2018-03-01T11:55:30+00:00,B07FWVZST,Advanced Economic Theory,1,723.0,808.0,93.99,college,VISAKHAPATNAM,ANDHRA PRADESH
2018-03-01T12:53:49+00:00,B07FWVBUZ,Objective Physics for NEET - Vol. 1,1,600.0,685.0,102.0,competition ,THOOTHUKKUDI,TAMIL NADU
2018-03-01T15:38:34+00:00,B07FWWASZ,Clinical Pathology Haematology and Blood Banking (for DMLT Students),1,385.0,470.0,50.05,college,VADODARA,GUJARAT
2018-03-01T16:00:18+00:00,B07FWVVRW,Objective Physics for NEET - Vol. 1,1,600.0,685.0,102.0,competition ,AHMEDABAD,GUJARAT
2018-03-01T18:11:21+00:00,B07FWXBUY,Objective Physics for NEET - Vol. 1,1,600.0,685.0,102.0,competition ,Theni,TAMIL NADU
2018-03-02T04:25:44+00:00,B07FWYVTU,Objective Physics for NEET - Vol. 1,1,600.0,685.0,102.0,competition ,BENGALURU,KARNATAKA
2018-03-02T05:27:46+00:00,B07FWXSYZ,Public Finance,1,465.0,550.0,60.45,college,BENGALURU,KARNATAKA
2018-03-02T06:45:17+00:00,B07FWWXZT,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,2,1152.0,1322.0,195.84,competition ,SHILLONG,MEGHALAYA
2018-03-02T07:06:30+00:00,B07FWYSQY,Objective Physics for NEET - Vol. 1,1,600.0,685.0,102.0,competition ,NEW DELHI,DELHI
2018-03-02T07:27:57+00:00,B07FWYATX,Clinical Pathology Haematology and Blood Banking (for DMLT Students),1,385.0,470.0,50.05,college,SARENGA,WEST BENGAL
2018-03-02T08:43:08+00:00,B07FWWAVS,Objective Physics for NEET - Vol. 1,1,600.0,685.0,102.0,competition ,HYDERABAD,TELANGANA
2018-03-02T11:14:21+00:00,B07FWXVXW,Advanced Economic Theory,1,723.0,808.0,93.99,college,BANGALORE,KARNATAKA
2018-03-03T07:08:58+00:00,B07FWVXVS,Clinical Pathology Haematology and Blood Banking (for DMLT Students),1,385.0,470.0,50.05,college,NEW DELHI,DELHI
2018-03-03T15:28:03+00:00,B07FWXZUQ,Principles of Microeconomics,1,638.5,723.5,83.005,college,THRISSUR,KERALA
2018-03-03T17:56:36+00:00,B07FWYUXS,Quantitative Aptitude Quantum CAT Common Admission Tests for Admission into IIMs,1,615.0,700.0,104.55,competition ,ANANTAPUR,ANDHRA PRADESH
2018-03-04T02:02:34+00:00,B07FWVVZR,Clinical Pathology Haematology and Blood Banking (for DMLT Students),1,385.0,470.0,50.05,college,ANANTAPUR,ANDHRA PRADESH
2018-03-04T03:51:02+00:00,B07FWYUUU,A Textbook of Botany,1,780.0,865.0,101.4,college,CHAMPAWAT,UTTARAKHAND
2018-03-04T06:17:48+00:00,B07FWVYQS,Advanced Economic Theory,1,723.0,808.0,93.99,college,PUNE,MAHARASHTRA
2018-03-04T07:19:19+00:00,B07FWVXZX,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2020),1,840.0,925.0,109.2,college,LATUR,MAHARASHTRA
2018-03-04T08:52:20+00:00,B07FWYBWY,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2020),1,840.0,925.0,109.2,college,AKOLA,MAHARASHTRA
2018-03-04T09:47:56+00:00,B07FWWBUV,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2020),1,840.0,925.0,109.2,college,JALGAON JAMOD,MAHARASHTRA
2018-03-04T14:03:15+00:00,B07FWVAUV,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,BARSHI,MAHARASHTRA
2018-03-04T14:21:12+00:00,B07FWVXXT,Advanced Economic Theory,1,723.0,808.0,93.99,college,DHARWAD,KARNATAKA
2018-03-04T15:03:34+00:00,B07FWWAUT,English Grammar for Today: A New Introduction,1,959.0,1044.0,172.62,School,ALWAR,RAJASTHAN
2018-03-04T16:40:15+00:00,B07FWVWYT,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2020),1,840.0,925.0,109.2,college,JALGAON,MAHARASHTRA
2018-03-05T09:15:08+00:00,B07FWXBZX,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2020),1,840.0,925.0,109.2,college,SOLAPUR,MAHARASHTRA
2018-03-05T09:47:22+00:00,B07FWWUYW,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2020),2,1680.0,1850.0,218.4,college,SOLAPUR,MAHARASHTRA
2018-03-05T10:53:40+00:00,B07FWXZZV,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),1,645.0,730.0,83.85,college,VARANASI,UTTAR PRADESH
2018-03-05T12:43:20+00:00,B07FWWZYZ,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2020),1,840.0,925.0,109.2,college,HYDERABAD,TELANGANA
2018-03-05T14:09:38+00:00,B07FWYTVY,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2020),1,840.0,925.0,109.2,college,MALEGAON,MAHARASHTRA
2018-03-05T14:25:26+00:00,B07FWYZQS,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2020),1,840.0,925.0,109.2,college,PUNE,MAHARASHTRA
2018-03-05T15:33:05+00:00,B07FWXZVT,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2020),1,840.0,925.0,109.2,college,PUNE,MAHARASHTRA
2018-03-05T16:15:36+00:00,B07FWYTTS,39 Years' Chapterwise Topicwise Solved Papers (2020-1979) IIT JEE Mathematics,1,200.0,285.0,34.0,competition ,NEW DELHI,DELHI
2018-03-05T17:19:42+00:00,B07FWVWTQ,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2020),1,840.0,925.0,109.2,college,JAIPUR,RAJASTHAN
2018-03-05T19:50:43+00:00,B07FWVBYW,Advanced Economic Theory,1,723.0,808.0,93.99,college,Pune,Maharashtra
2018-03-06T06:42:11+00:00,B07FWYWUS,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2020),1,840.0,925.0,109.2,college,AHMADNAGAR,MAHARASHTRA
2018-03-06T09:02:17+00:00,B07FWWYTT,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2020),1,840.0,925.0,109.2,college,BANKURA,WEST BENGAL
2018-03-06T10:03:00+00:00,B07FWVXXZ,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2020),1,840.0,925.0,109.2,college,NASHIK,MAHARASHTRA
2018-03-06T14:00:17+00:00,B07FWYYTQ,Strength of Materials,1,545.0,630.0,70.85,college,PATAUDI,HARYANA
2018-03-06T16:27:50+00:00,B07FWYYTY,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),1,840.0,925.0,109.2,college,DHULE,MAHARASHTRA
2018-03-06T16:31:23+00:00,B07FWWXYR,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),1,645.0,730.0,83.85,college,KALABURGI,KARNATAKA
2018-03-07T02:25:18+00:00,B07FWWUWW,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),1,840.0,925.0,109.2,college,NEW TOWN,WEST BENGAL
2018-03-07T05:36:43+00:00,B07FWVXXW,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),1,840.0,925.0,109.2,college,JALGAON,MAHARASHTRA
2018-03-07T06:33:06+00:00,B07FWYUQZ,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),1,840.0,925.0,109.2,college,Nagpur,MAHARASHTRA
2018-03-07T08:59:53+00:00,B07FWYAZZ,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),1,840.0,925.0,109.2,college,PUNE,MAHARASHTRA
2018-03-07T09:33:22+00:00,B07FWYZQX,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),1,840.0,925.0,109.2,college,Guntur,AP
2018-03-07T10:00:34+00:00,B07FWVXTW,Clinical Pathology Haematology and Blood Banking (for DMLT Students),1,385.0,470.0,50.05,college,CHANDIGARH,CHANDIGARH
2018-03-07T10:19:29+00:00,B07FWVAZS,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,dhule,MAHARASHTRA
2018-03-07T10:59:45+00:00,B07FWVWTT,Advanced Economic Theory,1,723.0,808.0,93.99,college,ALWAR,RAJASTHAN
2018-03-07T14:18:00+00:00,B07FWYWYU,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),1,840.0,925.0,109.2,college,SATARA,MAHARASHTRA
2018-03-07T16:31:21+00:00,B07FWWTUV,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),1,840.0,925.0,109.2,college,PUNE,MAHARASHTRA
2018-03-07T17:19:14+00:00,B07FWXVXY,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),1,840.0,925.0,109.2,college,JALGAON,MAHARASHTRA
2018-03-07T17:52:10+00:00,B07FWXTWZ,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),1,840.0,925.0,109.2,college,Khopoli,Maharashtra
2018-03-08T03:02:06+00:00,B07FWWWUY,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,BENGALURU,KARNATAKA
2018-03-08T03:09:51+00:00,B07FWXVSZ,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,BENGALURU,KARNATAKA
2018-03-08T03:25:59+00:00,B07FWXSSY,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,BARSHI,MAHARASHTRA
2018-03-08T05:36:54+00:00,B07FWVAQR,Engineering Thermodynamics,1,780.0,865.0,101.4,college,SHILLONG,MEGHALAYA
2018-03-08T12:20:53+00:00,B07FWXAWS,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,AIZAWL,MIZORAM
2018-03-08T14:08:27+00:00,B07FWVBZT,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),1,840.0,925.0,109.2,college,MUMBAI,MAHARASHTRA
